GeneNames	knockout	wt	log2fc	log2(Fold_change) normalized	z-score	p-value	q-value	q-value(Storey et al. 2003)	Signature(p-value < 0.001)
XOO1318	385	422	-0.132384553	-0.118149359	-1.162686929	0.244956547	0.352108568	0.123769004	FALSE
XOO3842	116	100	0.214124805	0.22836	1.161593901	0.245400461	0.352620232	0.123948859	FALSE
XOO0824	68	83	-0.28757659	-0.273341395	-1.161234494	0.245546551	0.352703734	0.12397821	FALSE
XOO4336	692	743	-0.102590173	-0.088354978	-1.159744632	0.246152793	0.353447904	0.124239792	FALSE
XOO3618	37	28	0.402098444	0.416333638	1.157701362	0.246985928	0.354517216	0.124615664	FALSE
XOO0096	10	16	-0.678071905	-0.66383671	-1.157191279	0.24719422	0.354689201	0.124676118	FALSE
XOO4510	390	362	0.107484427	0.121719621	1.156485833	0.247482491	0.354975781	0.124776853	FALSE
XOO0303	247	276	-0.160157225	-0.145922031	-1.155717493	0.247796731	0.35529939	0.124890604	FALSE
XOO3818	8002	8229	-0.040356494	-0.0261213	-1.154645252	0.248235728	0.355801585	0.12506713	FALSE
XOO3357	60	74	-0.30256277	-0.288327575	-1.153583842	0.248670826	0.356297834	0.125241565	FALSE
XOO0470	282	313	-0.150467495	-0.1362323	-1.150959384	0.249748945	0.357650838	0.125694708	FALSE
XOO2130	282	313	-0.150467495	-0.1362323	-1.150959384	0.249748945	0.357650838	0.125694708	FALSE
XOO3539	189	169	0.161362988	0.175598183	1.150618477	0.249889228	0.357660092	0.12572041	FALSE
XOO0503	19	27	-0.506959989	-0.492724794	-1.149339334	0.250416085	0.358286254	0.125940511	FALSE
XOO2726	78	65	0.263034406	0.2772696	1.146757983	0.251481659	0.359682473	0.126431293	FALSE
XOO0115	935	895	0.063078683	0.077313877	1.146267584	0.251684451	0.359844139	0.12648812	FALSE
XOO1889	91	77	0.2410081	0.255243294	1.144605088	0.252372784	0.36069964	0.126788836	FALSE
XOO1085	285	316	-0.148962639	-0.134727445	-1.143986218	0.252629353	0.360873356	0.126827303	FALSE
XOO4215	285	316	-0.148962639	-0.134727445	-1.143986218	0.252629353	0.360873356	0.126827303	FALSE
XOO0505	303	335	-0.144843302	-0.130608107	-1.142680662	0.253171202	0.361454184	0.127030477	FALSE
XOO0904	1232	1302	-0.079727192	-0.065491998	-1.142576791	0.253214346	0.361387083	0.127030477	FALSE
XOO1841	359	394	-0.134211786	-0.119976591	-1.140461523	0.254094074	0.362513574	0.127420569	FALSE
XOO2824	191	216	-0.177458674	-0.16322348	-1.140197608	0.254203984	0.362541363	0.127420569	FALSE
XOO3129	2	5	-1.321928095	-1.3076929	-1.139774846	0.254380116	0.36259907	0.127420569	FALSE
XOO4761	2	5	-1.321928095	-1.3076929	-1.139774846	0.254380116	0.36259907	0.127420569	FALSE
XOO3462	237	265	-0.161105301	-0.146870106	-1.139621478	0.254444033	0.362496848	0.127420569	FALSE
XOO3895	53	66	-0.316473665	-0.30223847	-1.139256384	0.254596235	0.362584833	0.127451496	FALSE
XOO0402	4346	4283	0.021066497	0.035301692	1.13719789	0.255455569	0.363679466	0.127836268	FALSE
XOO1259	306	338	-0.143491594	-0.129256399	-1.136173495	0.255883961	0.364160028	0.12800519	FALSE
XOO0519	289	265	0.125077133	0.139312328	1.135940967	0.255981272	0.36416924	0.128008428	FALSE
XOO2909	362	397	-0.13314931	-0.118914115	-1.134866608	0.256431213	0.364679933	0.128187941	FALSE
XOO1755	122	106	0.202816883	0.217052078	1.134489644	0.256589215	0.364775235	0.12822144	FALSE
XOO0042	7	12	-0.777607579	-0.763372384	-1.132713146	0.257334735	0.3656406	0.128502851	FALSE
XOO3849	7	12	-0.777607579	-0.763372384	-1.132713146	0.257334735	0.3656406	0.128502851	FALSE
XOO2141	114	133	-0.222392421	-0.208157227	-1.132143208	0.257574232	0.365786431	0.128576884	FALSE
XOO0055	485	455	0.092118202	0.106353397	1.129878944	0.258527237	0.367009807	0.12900691	FALSE
XOO3730	46	58	-0.334419039	-0.320183844	-1.12787815	0.259371383	0.368077831	0.12938233	FALSE
XOO3885	198	178	0.153623189	0.167858384	1.127298929	0.259616115	0.368294765	0.129420827	FALSE
XOO1432	24	17	0.497499659	0.511734854	1.127260782	0.259632238	0.368187352	0.129420827	FALSE
XOO1344	39	30	0.378511623	0.392746818	1.125834024	0.26023578	0.368847531	0.12962997	FALSE
XOO2714	39	30	0.378511623	0.392746818	1.125834024	0.26023578	0.368847531	0.12962997	FALSE
XOO2337	199	179	0.152808843	0.167044038	1.124818182	0.260666088	0.369261607	0.129798436	FALSE
XOO3309	64	78	-0.285402219	-0.271167024	-1.117179637	0.263917526	0.373735556	0.131371066	FALSE
XOO2167	26	35	-0.428843299	-0.414608104	-1.116125713	0.264368327	0.374241746	0.131548995	FALSE
XOO0383	49	39	0.329307625	0.34354282	1.113299124	0.265579983	0.375824268	0.132105264	FALSE
XOO2893	204	184	0.148863386	0.163098581	1.112723631	0.265827143	0.376041291	0.13215445	FALSE
XOO4371	11	17	-0.628031223	-0.613796028	-1.112495928	0.26592498	0.376047	0.13215445	FALSE
XOO3313	589	557	0.080590306	0.094825501	1.112413963	0.265960204	0.375964195	0.13215445	FALSE
XOO0399	479	519	-0.115708883	-0.101473688	-1.110639768	0.266723438	0.376910209	0.132486981	FALSE
XOO0723	71	59	0.26710407	0.281339265	1.109366537	0.267272092	0.377552437	0.13271273	FALSE
XOO3073	3171	3292	-0.054026458	-0.039791264	-1.109086706	0.267392779	0.377589874	0.132725889	FALSE
XOO1863	503	544	-0.113048251	-0.098813057	-1.107775189	0.267958918	0.378256092	0.13296007	FALSE
XOO1379	107	125	-0.224317298	-0.210082104	-1.107344594	0.268144971	0.378385494	0.133005556	FALSE
XOO1836	84	71	0.242570303	0.256805498	1.106131157	0.268669755	0.378992627	0.133218968	FALSE
XOO0922	129	113	0.191048293	0.205283488	1.105583774	0.268906716	0.379193466	0.133289565	FALSE
XOO4420	208	188	0.145850866	0.160086061	1.10340309	0.269852155	0.380392859	0.133711161	FALSE
XOO0650	25	18	0.473931188	0.488166383	1.102009707	0.270457452	0.3811121	0.13396398	FALSE
XOO1123	204	229	-0.166778446	-0.152543252	-1.099223322	0.271670668	0.382687178	0.134438524	FALSE
XOO2025	21	29	-0.465663572	-0.451428378	-1.099152159	0.271701702	0.38252928	0.134438524	FALSE
XOO2882	21	29	-0.465663572	-0.451428378	-1.099152159	0.271701702	0.38252928	0.134438524	FALSE
XOO4777	27	36	-0.415037499	-0.400802305	-1.096886818	0.272690872	0.383719798	0.134856691	FALSE
XOO1743	211	191	0.143670361	0.157905555	1.096609319	0.272812212	0.383755845	0.134856691	FALSE
XOO0585	1315	1272	0.047964129	0.062199324	1.096559692	0.272833916	0.383651761	0.134856691	FALSE
XOO3680	326	358	-0.135087623	-0.120852428	-1.094875785	0.273571059	0.384553428	0.13514655	FALSE
XOO2688	9	5	0.847996907	0.862232101	1.094563189	0.27370805	0.384543743	0.13514655	FALSE
XOO3434	9	5	0.847996907	0.862232101	1.094563189	0.27370805	0.384543743	0.13514655	FALSE
XOO3763	1086	1046	0.054141252	0.068376446	1.09427424	0.273834719	0.384519576	0.135161736	FALSE
XOO3448	49	61	-0.316027493	-0.301792299	-1.093719944	0.274077825	0.384658848	0.135187028	FALSE
XOO3926	49	61	-0.316027493	-0.301792299	-1.093719944	0.274077825	0.384658848	0.135187028	FALSE
XOO1058	170	152	0.161463423	0.175698617	1.091853964	0.274897295	0.385606458	0.135485512	FALSE
XOO0908	19	13	0.547487795	0.56172299	1.091466771	0.275067546	0.385575451	0.135485512	FALSE
XOO4251	19	13	0.547487795	0.56172299	1.091466771	0.275067546	0.385575451	0.135485512	FALSE
XOO4737	19	13	0.547487795	0.56172299	1.091466771	0.275067546	0.385575451	0.135485512	FALSE
XOO2365	51	41	0.314873337	0.329108532	1.090796143	0.275362594	0.385719301	0.13551514	FALSE
XOO1145	256	284	-0.14974712	-0.135511925	-1.090678957	0.275414173	0.385656801	0.13551514	FALSE
XOO2972	34	44	-0.371968777	-0.357733583	-1.090455927	0.275512358	0.385592264	0.13551514	FALSE
XOO4622	34	44	-0.371968777	-0.357733583	-1.090455927	0.275512358	0.385592264	0.13551514	FALSE
XOO4409	780	745	0.066233698	0.080468893	1.089058414	0.276128127	0.386251801	0.135770627	FALSE
XOO2159	163	185	-0.182653306	-0.168418112	-1.08780866	0.276679586	0.386888196	0.135994325	FALSE
XOO1732	224	250	-0.158429363	-0.144194168	-1.087232679	0.276933992	0.387108917	0.13607191	FALSE
XOO2700	193	174	0.149513541	0.163748736	1.086498365	0.277258564	0.38742753	0.136183905	FALSE
